x,y,z,difference,label
-14,6,60,1,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,1.414213562,0
-13,6,60,1,0
-14,6,60,0,0
-14,6,60,1,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,1.414213562,0
-13,6,60,1.414213562,0
-14,6,61,1,0
-14,6,60,0,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,1,0
-13,6,61,1,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,1.414213562,0
-13,6,60,1.414213562,0
-14,6,61,1,0
-14,6,60,1,0
-14,6,61,0,0
-14,6,61,1,0
-14,7,61,1.414213562,0
-14,6,60,1.414213562,0
-15,6,61,4,0
-11,6,61,2,0
-13,6,61,1,0
-14,6,61,1,0
-13,6,61,0,0
-13,6,61,2.236067977,0
-15,7,61,4.123105626,0
-11,6,61,2,0
-13,6,61,1,0
-14,6,61,1,0
-13,6,61,1,0
-14,6,61,0,0
-14,6,61,1.414213562,0
-13,6,60,1.414213562,0
-14,6,61,1,0
-13,6,61,1,0
-14,6,61,0,0
-14,6,61,0,0
-14,6,61,1.414213562,0
-13,5,61,1,0
-13,6,61,1,0
-14,6,61,0,0
-14,6,61,1,0
-14,6,60,1.414213562,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-14,6,61,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-14,6,61,0,0
-14,6,61,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-14,6,61,1.414213562,0
-13,6,60,1,0
-13,6,61,0,0
-13,6,61,1,0
-14,6,61,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-13,6,60,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-13,6,60,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,3,0
-10,6,61,2,0
-12,6,61,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-12,6,61,0,0
-12,6,61,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-12,6,61,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-13,6,60,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-14,6,61,2,0
-12,6,61,1,0
-13,6,61,0,0
-13,6,61,1,0
-12,6,61,0,0
-12,6,61,1,0
-13,6,61,1.414213562,0
-14,6,60,1.414213562,0
-13,6,61,1,0
-12,6,61,1,0
-13,6,61,0,0
-13,6,61,1,0
-12,6,61,1.414213562,0
-11,5,61,3.16227766,0
-14,6,61,1,0
-13,6,61,0,0
-13,6,61,1.414213562,0
-14,5,61,1.414213562,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1,0
-14,6,61,1,0
-13,6,61,1,0
-13,6,60,1,0
-13,6,61,0,0
-13,6,61,0,0
-13,6,61,1.414213562,0
-12,5,61,1.414213562,0
-12,4,62,2.449489743,0
-14,5,61,1,0
-13,5,61,1,0
-14,5,61,1,0
-14,5,60,1.414213562,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-14,5,61,1,0
-13,5,61,0,0
-13,5,61,1.414213562,0
-14,5,60,1,0
-14,5,61,1,0
-13,5,61,1,0
-14,5,61,1,0
-13,5,61,0,0
-13,5,61,1,0
-14,5,61,1,0
-13,5,61,0,0
-13,5,61,1,0
-14,5,61,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-14,5,61,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-14,5,61,0,0
-14,5,61,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-13,5,60,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-13,5,60,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-13,5,60,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-14,5,61,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-13,5,60,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-13,5,60,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-13,5,60,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,1,0
-12,5,61,1,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,0,0
-13,5,61,5.099019514,0
-8,4,61,2.236067977,0
-8,3,63,143.9479072,0
-118,89,98,139.4489154,0
13,127,127,61.84658438,0
73,112,127,210.4162541,0
28,1,-46,92.45539465,0
10,-67,-106,72.9177619,0
-56,-98,-106,117.6690274,0
-74,-37,-7,66.79820357,0
-83,-7,52,55.75840744,0
-50,9,94,12.04159458,0
-38,8,94,20.42057786,0
-37,4,74,16.88194302,0
-42,6,58,1.414213562,0
-41,6,59,4.582575695,0
-42,4,55,5.744562647,0
-44,2,50,7.071067812,0
-49,2,55,5.099019514,0
-50,-2,52,3.31662479,0
-49,-3,55,5,0
-44,-3,55,4.242640687,0
-40,-2,54,5.099019514,0
-40,-3,49,8.660254038,0
-39,-8,42,1.414213562,0
-40,-8,41,1,0
-40,-8,42,2.449489743,0
-42,-9,41,2.236067977,0
-42,-11,40,4.582575695,0
-40,-15,41,3,0
-42,-17,42,2.236067977,0
-43,-19,42,2,0
-43,-21,42,3.741657387,0
-41,-24,43,1,0
-41,-24,42,1.414213562,0
-40,-25,42,3.31662479,0
-39,-24,45,1.732050808,0
-40,-23,46,1,0
-40,-22,46,1.732050808,0
-39,-21,45,3.16227766,0
-39,-22,42,2.236067977,0
-37,-23,42,1,0
-37,-23,43,2.828427125,0
-39,-23,45,1,0
-39,-22,45,3.605551275,0
-37,-22,48,2.236067977,0
-35,-23,48,2.236067977,0
-33,-23,47,3.741657387,1
-31,-22,44,1.414213562,1
-32,-22,43,6.403124237,1
-36,-25,39,4.582575695,1
-37,-29,41,2.449489743,1
-39,-30,42,7.483314774,1
-45,-28,46,3.16227766,1
-46,-25,46,4.69041576,1
-43,-22,44,5.830951895,1
-38,-22,41,2.236067977,1
-37,-22,39,2.236067977,1
-38,-22,37,1,1
-39,-22,37,4.358898944,1
-42,-23,40,4.123105626,1
-43,-23,44,1.414213562,1
-42,-22,44,2.236067977,1
-40,-21,44,1,1
-39,-21,44,3,1
-36,-21,44,1.414213562,1
-36,-22,43,2.828427125,1
-38,-22,45,9.273618495,1
-47,-20,46,4.898979486,1
-49,-22,42,5,1
-53,-22,39,12.20655562,1
-51,-23,27,6.403124237,1
-50,-25,21,10.81665383,1
-48,-32,13,3.741657387,1
-50,-33,10,18.60107524,1
-65,-33,-1,6.782329983,1
-68,-27,-2,13.34166406,1
-65,-22,10,104.0432602,1
-35,36,91,77.82673063,1
-61,-29,57,40.85339643,1
-52,-17,19,10.04987562,1
-46,-25,20,12.88409873,1
-53,-31,11,18.78829423,1
-62,-35,-5,5.830951895,1
-62,-38,-10,10.24695077,1
-61,-36,0,75.1731335,1
-56,15,55,47.89572006,1
-43,-31,58,42.08325083,1
-56,-22,19,8.306623863,1
-48,-20,18,11.66190379,1
-54,-26,10,7.483314774,1
-56,-32,6,1.414213562,1
-55,-33,6,8.366600265,1
-61,-28,3,50.93132631,1
-57,-1,46,37.53664876,1
-57,-29,21,12.24744871,1
-56,-22,11,4.123105626,1
-60,-22,12,8.602325267,1
-57,-29,8,2.828427125,1
-55,-31,8,5.744562647,1
-57,-26,6,30.19933774,1
-49,-34,34,16.91153453,1
-54,-28,19,13.74772708,1
-56,-24,6,4.472135955,1
-60,-24,8,4.582575695,1
-59,-28,10,8.124038405,1
-58,-21,14,19.54482029,1
-65,-18,32,24.71841419,1
-56,-31,13,5.830951895,1
-56,-28,8,8.246211251,1
-60,-22,12,6.557438524,1
-57,-25,17,2.236067977,1
-55,-26,17,7.348469228,1
-56,-28,24,7,1
-50,-31,22,13.03840481,1
-58,-26,13,3.16227766,1
-57,-26,16,1,1
-57,-26,17,1,1
-57,-27,17,8.124038405,1
-61,-22,12,17.4642492,1
-53,-26,27,5.385164807,1
-53,-21,25,4.582575695,1
-51,-20,29,4.358898944,1
-50,-23,32,3,1
-48,-25,33,7.348469228,1
-43,-23,38,3.16227766,1
-42,-23,41,3.16227766,1
-45,-22,41,5.830951895,1
-40,-19,41,6.480740698,1
-35,-18,45,5.385164807,1
-37,-14,48,1.414213562,1
-36,-13,48,7.681145748,1
-29,-10,49,8.717797887,1
-27,-4,55,3.31662479,1
-28,-1,56,7.874007874,1
-26,6,59,5.099019514,1
-21,6,60,5.099019514,1
-17,5,63,5.099019514,1
-16,2,59,1.414213562,1
-15,2,58,1.414213562,1
-14,3,58,1.732050808,1
-13,4,57,1.414213562,1
-12,4,58,15.16575089,1
-9,9,72,14.17744688,1
-19,8,82,18.05547009,1
-18,7,64,7.549834435,1
-13,3,60,3.31662479,1
-12,0,59,3.31662479,1
-15,1,60,1.414213562,1
-15,2,61,5.196152423,1
-10,3,62,3,1
-8,4,64,3.464101615,1
-6,2,62,5.099019514,1
-11,2,61,1,1
-11,2,62,2.236067977,1
-13,2,61,1,1
-14,2,61,1,1
-15,2,61,1.414213562,1
-16,2,60,0,1
-16,2,60,2.236067977,1
-14,2,61,1,1
-14,3,61,1,1
-14,2,61,2.449489743,1
-16,3,60,0,1
-16,3,60,1,1
-15,3,60,0,1
-15,3,60,0,1
-15,3,60,0,1
-15,3,60,0,1
-15,3,60,1,1
-15,3,61,1,1
-15,3,60,0,1
-15,3,60,1,1
-15,3,61,0,1
-15,3,61,0,1
-15,3,61,0,1
-15,3,61,1,1
-15,3,60,1.414213562,1
-16,3,61,1,1
-15,3,61,0,1
-15,3,61,1,1
-14,3,61,1,1
-15,3,61,0,1
-15,3,61,1,1
-15,3,60,0,1
-15,3,60,1.414213562,1
-15,4,61,1,1
-15,3,61,1,1
-15,3,60,1,1
-15,3,61,1,1
-15,3,60,0,1
-15,3,60,1,1
-15,3,61,1,1
-15,3,60,1,1
-15,3,61,1.414213562,1
-15,4,60,1,1
-15,3,60,1.414213562,1
-15,4,61,1,1
-15,4,60,1,1
-15,4,61,1,1
-15,4,60,0,1
-15,4,60,1.414213562,1
-15,3,61,1,1
-15,4,61,0,1
-15,4,61,1,1
-15,4,60,0,1
-15,4,60,1,1
-15,4,61,0,1
-15,4,61,1,1
-15,4,60,0,1
-15,4,60,0,1
-15,4,60,1,1
-15,4,61,0,1
-15,4,61,0,1
-15,4,61,1,1
-15,4,60,1,1
-15,4,61,1,1
-15,3,61,1,1
-15,4,61,0,1
-15,4,61,4.582575695,1
-14,8,63,5.099019514,1
-14,13,62,4.123105626,1
-14,17,63,6.403124237,1
-14,13,68,5.477225575,1
-9,11,69,5.099019514,1
-9,6,68,5.744562647,1
-11,1,66,3.605551275,1
-11,-2,64,1.732050808,1
-12,-3,63,4.242640687,1
-13,-4,59,4.898979486,1
-15,-6,55,5.196152423,1
-20,-5,56,5.099019514,1
-25,-6,56,1.414213562,1
-24,-7,56,4.582575695,1
-22,-11,55,1.732050808,1
-23,-10,54,2.449489743,1
-22,-12,53,5.656854249,1
-22,-8,49,2.236067977,1
-22,-6,48,14.03566885,1
-31,4,52,5.477225575,1
-36,2,51,5.916079783,1
-41,5,52,9,1
-49,4,48,5.099019514,1
-52,3,44,2.449489743,1
-53,5,43,7.348469228,1
-47,2,40,3.741657387,1
-44,4,39,2.236067977,1
-43,6,39,3.16227766,1
-42,9,39,4.123105626,1
-40,11,36,5.099019514,1
-45,11,35,17.80449381,1
-61,6,41,18.89444363,1
-44,4,49,5.196152423,1
-41,1,46,4.123105626,1
-39,-1,43,1.414213562,1
-39,-2,44,5.385164807,1
-44,-4,44,3,1
-47,-4,44,4.582575695,1
-43,-5,46,3.605551275,1
-46,-3,46,2.449489743,1
-45,-2,44,1.414213562,1
-44,-2,43,4.242640687,1
-47,1,43,2.236067977,1
-47,2,45,6,1
-45,6,49,3,1
-47,4,48,2.449489743,1
-48,6,49,6.32455532,1
-48,4,43,3,1
-48,1,43,3.741657387,1
-46,-2,42,1.732050808,1
-45,-3,41,1,1
-46,-3,41,2.449489743,1
-48,-2,42,1,1
-48,-1,42,1,1
-48,0,42,1,1
-48,0,43,0,1
-48,0,43,1.414213562,1
-47,1,43,1.732050808,1
-48,0,44,1.414213562,1
-47,0,43,1.414213562,1
-46,-1,43,1,1
-46,-1,44,3.605551275,1
-46,1,47,1.414213562,1
-47,1,46,3.16227766,1
-47,0,43,0,1
-47,0,43,2.828427125,1
-45,0,45,2.449489743,1
-46,-1,43,0,1
-46,-1,43,1.414213562,1
-46,0,44,1,1
-47,0,44,1.732050808,1
-48,1,43,1,1
-49,1,43,1.414213562,1
-48,0,43,0,1
-48,0,43,0,1
-48,0,43,1,1
-48,0,42,4.582575695,1
-46,1,38,7.681145748,1
-53,2,35,9.219544457,1
-60,2,29,4.123105626,1
-58,4,32,5.099019514,1
-55,0,33,12.08304597,1
-60,0,22,3,1
-58,2,23,9.848857802,1
-64,7,29,7.348469228,1
-69,5,24,5.477225575,1
-71,6,19,6.480740698,1
-70,1,15,2.236067977,1
-70,0,17,9,1
-62,-4,18,9.797958971,1
-54,-8,14,9.539392014,1
-53,-11,23,20.42057786,1
-73,-10,27,5.477225575,1
-78,-8,26,6.08276253,1
-72,-9,26,3.605551275,1
-72,-11,23,15.16575089,1
-67,-17,10,6.403124237,1
-63,-21,7,6.782329983,1
-57,-24,8,9.695359715,1
-48,-26,11,1.732050808,1
-47,-27,12,7.280109889,1
-43,-26,18,7.681145748,1
-40,-21,23,5.656854249,1
-40,-17,27,7,1
-38,-14,33,7.280109889,1
-37,-10,39,15.29705854,1
-30,-6,52,3.741657387,1
-28,-9,51,5.830951895,1
-33,-9,48,24.22808288,1
-52,-8,33,10.86278049,1
-61,-7,27,4,1
-65,-7,27,9.486832981,1
-56,-7,30,7.141428429,1
-49,-6,31,5,1
-45,-3,31,2.236067977,1
-47,-2,31,3.16227766,1
-48,-5,31,12.08304597,1
-57,3,30,4.123105626,1
-59,1,27,7.071067812,1
-64,1,22,4.242640687,1
-68,2,21,5.099019514,1
-67,-3,21,9.433981132,1
-67,-11,16,4.123105626,1
-69,-13,13,9.539392014,1
-66,-22,14,3.605551275,1
-66,-25,12,2.828427125,1
-66,-27,14,8.306623863,1
-58,-29,15,3,1
-56,-27,16,9.433981132,1
-56,-19,21,3.31662479,1
-57,-16,20,8.660254038,1
-62,-11,15,3.741657387,1
-65,-9,14,1.414213562,1
-65,-10,13,1.414213562,1
-65,-11,12,2.236067977,1
-63,-12,12,4.472135955,1
-59,-14,12,1.414213562,1
-60,-15,12,1,1
-60,-16,12,2.236067977,1
-62,-16,13,1,1
-62,-17,13,1.414213562,1
-63,-16,13,2.236067977,1
-65,-15,13,1.414213562,1
-64,-15,12,1.732050808,1
-63,-14,11,1.732050808,1
-62,-13,12,3,1
-59,-13,12,1.414213562,1
-58,-13,11,1.732050808,1
-59,-12,12,6.92820323,1
-63,-8,16,4.582575695,1
-62,-6,20,3.16227766,1
-61,-6,23,1,1
-61,-7,23,2.236067977,1
-61,-8,21,1,1
-60,-8,21,1,1
-60,-7,21,1.414213562,1
-61,-7,22,1,1
-61,-7,21,1.414213562,1
-60,-8,21,0,1
-60,-8,21,1.414213562,1
-61,-7,21,1.414213562,1
-60,-7,22,1,1
-60,-8,22,1,1
-60,-7,22,0,1
-60,-7,22,0,1
-60,-7,22,0,1
-60,-7,22,0,1
-60,-7,22,0,1
-60,-7,22,1,1
-61,-7,22,1.414213562,1
-60,-7,23,1,1
-59,-7,23,0,1
-59,-7,23,1,1
-60,-7,23,0,1
-60,-7,23,0,1
-60,-7,23,0,1
-60,-7,23,0,1
-60,-7,23,1,1
-59,-7,23,1,1
-59,-7,24,1,1
-59,-7,23,1.414213562,1
-60,-7,24,1,1
-59,-7,24,1,1
-60,-7,24,1,1
-59,-7,24,0,1
-59,-7,24,1,1
-59,-7,23,1.414213562,1
-60,-7,24,1,1
-59,-7,24,1,1
-58,-7,24,1,1
-58,-6,24,1.414213562,1
-59,-7,24,1,1
-59,-7,25,0,1
-59,-7,25,1.732050808,1
-60,-8,24,1,1
-61,-8,24,1.414213562,1
-60,-7,24,1.414213562,1
-59,-7,23,0,1
-59,-7,23,0,1
-59,-7,23,1.732050808,1
-60,-6,24,1,1
-59,-6,24,1,1
-59,-7,24,0,1
-59,-7,24,1,1
-60,-7,24,0,1
-60,-7,24,1.414213562,1
-59,-7,23,0,1
-59,-7,23,1,1
-59,-8,23,1.414213562,1
-60,-8,22,1,1
-60,-8,23,64.75337829,1